,PID,Order,area,price,MS.SubClass,MS.Zoning,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,Longitude,Latitude,AgeofHouse
842,531479020,554,784,76000,45,RH,9000,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,TA,N,FuseA,784,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1950.0,Unf,2.0,360.0,Fa,Fa,N,0,0,91,0,0,0,Not Present,Not Present,Not Present,0,10,2009,WD ,Normal,"-93,680198","42,035287",59
843,531479030,2485,965,119900,20,RH,7800,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,641.0,Unf,0.0,187.0,828.0,GasA,Gd,Y,SBrkr,965,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Detchd,1979.0,Unf,1.0,300.0,TA,TA,Y,421,0,0,0,0,0,Not Present,MnPrv,Not Present,0,7,2006,WD ,Abnorml,"-93,681407","42,035235",41
844,532351050,1150,984,128000,20,RL,9100,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Gd,No,BLQ,53.0,ALQ,799.0,132.0,984.0,GasA,TA,Y,SBrkr,984,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1963.0,RFn,1.0,384.0,TA,TA,Y,145,56,0,0,0,0,Not Present,MnPrv,Shed,400,8,2008,WD ,Normal,"-93,674093","42,036039",45
845,532351060,2486,988,129500,20,RL,9100,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,0.0,952.0,988.0,GasA,Ex,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,7,2006,WD ,Normal,"-93,674167","42,036051",44
846,532351090,2487,1728,125000,90,RM,9100,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,0.0,396.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1.0,0.0,2,0,6,2,TA,10,Typ,0,Not Present,Detchd,1963.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,11,2006,ConLI,Abnorml,"-93,675963","42,036087",43
847,532351140,84,1902,112000,90,RM,8930,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,Not Present,Not Present,Not Present,Not Present,0.0,Not Present,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1318,584,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,Not Present,Attchd,1978.0,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,4,2010,WD ,Normal,"-93,677205","42,036535",32
848,532351150,2488,1654,119500,90,RM,8927,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Not Present,Not Present,Not Present,Not Present,0.0,Not Present,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1286,368,0,0.0,0.0,2,0,4,2,TA,10,Typ,0,Not Present,Attchd,1977.0,RFn,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,8,2006,WD ,Normal,"-93,677123","42,036206",29
849,532353020,555,980,110000,20,RL,9750,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,68.0,BLQ,884.0,28.0,980.0,GasA,Gd,Y,SBrkr,980,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Detchd,1969.0,Unf,2.0,400.0,TA,TA,Y,0,28,0,0,0,0,Not Present,MnPrv,Not Present,0,11,2009,WD ,Normal,"-93,676364","42,035806",47
850,532353030,2489,1211,144000,20,RL,9240,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,612.0,Unf,0.0,252.0,864.0,GasA,Gd,Y,SBrkr,1211,0,0,0.0,0.0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1972.0,Unf,2.0,576.0,TA,TA,Y,161,0,0,0,0,0,Not Present,MnPrv,Not Present,0,3,2006,WD ,Normal,"-93,675723","42,035302",4
851,532353050,1151,912,144000,20,RL,12968,Pave,Not Present,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,737.0,Unf,0.0,175.0,912.0,GasA,TA,Y,SBrkr,912,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,Not Present,Detchd,1962.0,Unf,1.0,352.0,TA,TA,Y,140,0,0,0,176,0,Not Present,Not Present,Not Present,0,9,2008,WD ,Normal,"-93,675743","42,035179",46
852,532353120,1819,894,120750,20,RL,6285,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,TA,Y,SBrkr,894,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1979.0,Unf,1.0,308.0,TA,TA,Y,192,0,0,0,0,0,Not Present,Not Present,Not Present,0,3,2007,WD ,Normal,"-93,677007","42,034678",30
853,532353130,556,980,135000,20,RL,7064,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,Unf,0.0,420.0,980.0,GasA,TA,Y,SBrkr,980,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Detchd,1986.0,Unf,2.0,484.0,TA,TA,Y,192,0,0,0,0,0,Not Present,Not Present,Not Present,0,7,2009,WD ,Normal,"-93,677008","42,034747",32
854,532353180,2490,1212,151000,80,RL,8471,Pave,Not Present,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506.0,Unf,0.0,0.0,506.0,GasA,TA,Y,SBrkr,1212,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Unf,2.0,492.0,TA,TA,Y,292,12,0,0,0,0,Not Present,GdWo,Not Present,0,7,2006,WD ,Normal,"-93,677012","42,035094",11
855,532354010,1820,970,132500,20,RL,8480,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,0.0,340.0,970.0,GasA,TA,Y,SBrkr,970,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1996.0,Unf,2.0,624.0,TA,TA,Y,0,24,0,0,192,0,Not Present,Not Present,Not Present,0,7,2007,WD ,Normal,"-93,674475","42,035946",44
856,532354060,1821,1057,132000,20,RL,7420,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,417.0,Unf,0.0,640.0,1057.0,GasA,TA,Y,SBrkr,1057,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Detchd,1977.0,Fin,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,4,2007,WD ,Normal,"-93,673987","42,035871",45
857,532354070,1822,999,132500,20,RL,7758,Pave,Not Present,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588.0,Unf,0.0,411.0,999.0,GasA,Gd,Y,SBrkr,999,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Not Present,Detchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0,132,0,0,0,0,Not Present,Not Present,Not Present,0,3,2007,WD ,Normal,"-93,673889","42,035857",6
858,532354090,85,1155,148000,85,RL,11782,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899.0,Unf,0.0,210.0,1109.0,GasA,TA,Y,SBrkr,1155,0,0,1.0,0.0,1,0,3,1,Gd,6,Min2,0,Not Present,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,192,0,0,0,0,0,Not Present,MnPrv,Shed,400,6,2010,WD ,Normal,"-93,673669","42,034793",15
859,532354150,1152,864,135000,20,RL,8100,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,764.0,Unf,0.0,100.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1962.0,Unf,1.0,420.0,TA,TA,Y,132,0,0,0,0,0,Not Present,Not Present,Not Present,0,7,2008,WD ,Normal,"-93,673965","42,034614",1
860,532354160,557,864,141000,20,RL,8499,Pave,Not Present,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,660.0,Unf,0.0,204.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Detchd,1982.0,Unf,2.0,732.0,TA,TA,Y,0,312,0,0,0,0,Not Present,Not Present,Not Present,0,6,2009,WD ,Normal,"-93,674051","42,034615",48
861,532354230,558,864,122000,20,RL,9079,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,864.0,Unf,0.0,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Attchd,1961.0,Unf,1.0,440.0,TA,TA,Y,158,0,0,0,0,0,Not Present,Not Present,Not Present,0,7,2009,WD ,Normal,"-93,675716","42,035289",48
862,532376040,1823,1120,129000,20,RL,6970,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932.0,Unf,0.0,108.0,1040.0,GasA,TA,Y,SBrkr,1120,0,0,1.0,0.0,1,1,3,1,Fa,5,Typ,0,Not Present,Attchd,1961.0,RFn,2.0,544.0,TA,TA,Y,168,0,0,0,0,0,Not Present,Not Present,Shed,400,5,2007,WD ,Normal,"-93,669559","42,034532",46
863,532376070,559,1020,124100,20,RL,9316,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,544.0,Unf,0.0,480.0,1024.0,GasA,Gd,Y,SBrkr,1020,0,0,0.0,0.0,2,0,3,1,TA,5,Typ,0,Not Present,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,171,0,0,0,0,0,Not Present,MnPrv,Not Present,0,5,2009,Oth,Family,"-93,669554","42,03466",44
864,532376080,2491,984,126000,20,RL,9308,Pave,Not Present,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,554.0,Unf,0.0,430.0,984.0,GasA,TA,Y,SBrkr,984,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Attchd,1965.0,Unf,1.0,310.0,TA,TA,Y,0,0,0,0,0,0,Not Present,MnPrv,Not Present,0,7,2006,WD ,Normal,"-93,669553","42,034692",41
865,532376090,1824,1696,143900,20,RL,13673,Pave,Not Present,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,Y,SBrkr,1696,0,0,0.0,0.0,1,1,3,1,TA,8,Min2,1,TA,Attchd,1962.0,RFn,1.0,349.0,TA,TA,Y,0,30,0,0,0,0,Not Present,Not Present,Not Present,0,3,2007,WD ,Normal,"-93,669552","42,034724",45
866,532376110,560,912,129000,20,RL,7791,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1963,1995,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,624.0,Unf,0.0,288.0,912.0,GasA,Ex,Y,SBrkr,912,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Not Present,Attchd,1963.0,RFn,1.0,300.0,TA,TA,Y,0,0,0,0,0,0,Not Present,GdWo,Not Present,0,10,2009,WD ,Normal,"-93,669538","42,035331",14
867,532376160,86,894,138500,20,RL,8450,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553.0,BLQ,117.0,224.0,894.0,GasA,Ex,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1.0,336.0,TA,TA,Y,416,144,0,0,0,0,Not Present,MnPrv,Not Present,0,4,2010,WD ,Normal,"-93,670956","42,035685",1
868,532376170,1153,890,115000,190,RL,8450,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,2fmCon,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Fa,Mn,ALQ,890.0,Unf,0.0,0.0,890.0,GasA,Gd,N,SBrkr,890,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Detchd,1970.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,4,2008,WD ,Normal,"-93,670997","42,03569",40
869,532376180,2492,909,116000,20,RL,8450,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,162.0,Rec,270.0,450.0,882.0,GasA,TA,Y,SBrkr,909,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Attchd,1968.0,Unf,1.0,294.0,TA,TA,Y,0,155,0,0,0,0,Not Present,MnPrv,Not Present,0,11,2006,COD,Normal,"-93,671037","42,035696",38
870,532376250,2493,925,133500,20,RL,8638,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,Not Present,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,0,Not Present,Not Present,Not Present,0,10,2006,WD ,Normal,"-93,672411","42,035841",43
871,532377020,1154,864,119916,20,RL,6360,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,489.0,Unf,0.0,375.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Attchd,1963.0,Unf,1.0,276.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Shed,650,1,2008,COD,Abnorml,"-93,672503","42,035703",45
872,532377050,1825,1040,145000,20,RL,7476,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,228.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1.0,0.0,1,1,3,1,TA,5,Typ,0,Not Present,Detchd,1991.0,Fin,2.0,686.0,TA,TA,Y,188,0,0,0,0,0,Not Present,Not Present,Not Present,0,6,2007,WD ,Normal,"-93,672318","42,035675",39
873,532377060,87,900,122000,20,RL,9819,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450.0,Unf,0.0,432.0,882.0,GasA,TA,Y,SBrkr,900,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Detchd,1970.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,Not Present,MnPrv,Not Present,0,2,2010,WD ,Normal,"-93,672096","42,034856",43
874,532377100,88,1040,133000,20,RL,7500,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,216.0,1040.0,GasA,Fa,Y,SBrkr,1040,0,0,1.0,0.0,1,1,3,1,TA,5,Typ,0,Not Present,Attchd,1963.0,Fin,1.0,308.0,TA,TA,Y,0,0,220,0,0,0,Not Present,MnPrv,Not Present,0,6,2010,WD ,Normal,"-93,672067","42,03457",47
875,532377130,561,1144,131400,20,RL,10000,Pave,Not Present,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,270.0,864.0,GasA,Ex,Y,SBrkr,1144,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1.0,264.0,TA,TA,Y,165,0,0,0,0,0,Not Present,GdWo,Shed,400,3,2009,WD ,Normal,"-93,673518","42,034595",26
876,532377140,1826,988,128500,20,RL,9945,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,161.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,10,2007,WD ,Normal,"-93,673518","42,034652",46
877,532378050,2494,1024,120875,20,RL,13052,Pave,Not Present,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,712.0,Unf,0.0,312.0,1024.0,GasA,TA,Y,SBrkr,1024,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,Not Present,Attchd,1965.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,Not Present,MnPrv,Not Present,0,1,2006,WD ,Normal,"-93,670919","42,035325",41
878,532378070,2495,935,137000,20,RL,13526,Pave,Not Present,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,935.0,GasA,TA,Y,SBrkr,935,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,Not Present,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180,0,0,0,0,0,Not Present,MnPrv,Not Present,0,11,2006,WD ,Normal,"-93,670998","42,035536",41
879,532378110,89,1040,127000,20,RL,6897,Pave,Not Present,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659.0,Unf,0.0,381.0,1040.0,GasA,Ex,Y,SBrkr,1040,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,Not Present,Detchd,1962.0,Unf,1.0,260.0,TA,TA,Y,0,104,0,0,0,0,Not Present,Not Present,Not Present,0,4,2010,WD ,Normal,"-93,669688","42,035333",0
880,532378120,562,864,62383,20,RL,8281,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965.0,Unf,1.0,360.0,TA,TA,Y,0,0,236,0,0,0,Not Present,GdWo,Not Present,0,12,2009,WD ,Normal,"-93,669707","42,034602",44
881,532378130,2496,912,124000,20,RL,8020,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,644.0,Unf,0.0,268.0,912.0,GasA,TA,N,SBrkr,912,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Not Present,Not Present,Not Present,Not Present,0.0,0.0,Not Present,Not Present,Y,0,0,0,0,0,0,Not Present,GdWo,Not Present,0,4,2006,WD ,Normal,"-93,669708","42,03457",42
882,532378160,2497,1236,135000,20,RL,6993,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,GasA,TA,Y,SBrkr,1236,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,6,2006,WD ,Normal,"-93,669757","42,03458",12
883,532378180,563,912,123000,20,RL,7150,Pave,Not Present,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,590.0,182.0,912.0,GasA,Gd,Y,SBrkr,912,0,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,Not Present,Attchd,1962.0,Unf,1.0,252.0,TA,TA,Y,0,0,0,0,0,0,Not Present,Not Present,Not Present,0,10,2009,WD ,Normal,"-93,669845","42,034581",47
884,532378200,1155,912,142000,20,RL,6768,Pave,Not Present,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,912.0,GasA,Gd,Y,SBrkr,912,0,0,1.0,1.0,1,0,3,1,Gd,5,Typ,0,Not Present,Detchd,1962.0,Unf,1.0,288.0,TA,TA,Y,168,0,0,0,0,0,Not Present,GdPrv,Not Present,0,5,2008,WD ,Normal,"-93,670551","42,03459",12
