,price,Overall.Qual,Garage.Area,Total.Bsmt.SF,X1st.Flr.SF,Full.Bath,AgeofHouse,Mas.Vnr.Area,TotRms.AbvGrd,Fireplaces,Wood.Deck.SF,Open.Porch.SF
2021,200000,6,408.0,1100.0,1100,2,12,0.0,8,0,0,152
2022,180500,6,520.0,764.0,1060,1,57,0.0,8,1,0,0
2023,165000,6,576.0,768.0,752,1,57,0.0,7,0,0,54
2024,90000,5,576.0,750.0,960,1,57,0.0,7,0,0,0
2025,153575,6,384.0,698.0,698,1,4,0.0,7,0,0,0
2026,140000,7,456.0,672.0,672,1,17,0.0,6,1,0,0
2027,136000,6,216.0,714.0,1664,2,57,0.0,10,1,88,15
2028,113000,5,240.0,592.0,933,2,57,0.0,7,0,0,25
2029,117000,5,216.0,969.0,969,1,57,0.0,6,0,0,0
2030,169500,7,240.0,1040.0,1226,1,57,600.0,7,2,0,0
2031,139400,7,280.0,637.0,1108,1,57,0.0,6,1,0,0
2032,202500,6,658.0,741.0,1497,3,44,234.0,9,1,0,110
2033,127000,6,0.0,684.0,773,1,1,0.0,7,0,136,0
2034,141000,6,544.0,780.0,780,1,57,0.0,6,1,0,162
2035,212300,7,299.0,976.0,976,1,2,0.0,8,2,285,0
2036,161000,6,720.0,1138.0,1138,1,57,0.0,7,1,0,0
2037,99500,4,436.0,808.0,838,2,49,0.0,5,0,0,0
2038,101000,5,288.0,530.0,581,1,11,0.0,6,0,0,0
2039,109900,4,440.0,1196.0,1196,1,17,0.0,5,0,0,0
2040,128500,5,660.0,720.0,854,1,57,0.0,7,0,237,0
2041,122000,7,308.0,925.0,964,1,57,0.0,9,1,0,0
2042,87000,5,0.0,672.0,840,1,57,0.0,5,1,0,0
2043,50000,4,264.0,771.0,866,2,57,0.0,6,0,14,211
2044,219000,7,498.0,1005.0,1262,1,27,0.0,7,2,521,0
2045,200500,5,0.0,1598.0,1636,3,13,0.0,12,1,122,0
2046,126000,5,240.0,756.0,756,1,57,0.0,7,0,0,0
2047,108500,5,240.0,672.0,778,1,28,0.0,4,0,0,88
2048,130000,5,308.0,925.0,999,1,44,0.0,6,0,40,176
2049,158450,5,572.0,1420.0,1452,1,27,30.0,6,1,92,0
2050,115400,4,440.0,1005.0,1005,1,43,0.0,5,0,0,0
2051,118500,4,261.0,1029.0,1029,1,46,192.0,5,0,64,0
2052,165000,5,528.0,980.0,1020,2,6,50.0,5,1,0,0
2053,123000,5,264.0,1040.0,1040,1,41,442.0,6,0,0,90
2054,129000,6,240.0,814.0,913,1,41,0.0,6,0,0,0
2055,125000,5,384.0,894.0,894,1,41,0.0,5,0,0,0
2056,108000,5,300.0,948.0,948,1,39,0.0,6,0,147,0
2057,119900,5,576.0,768.0,868,1,17,0.0,6,0,138,0
2058,115000,5,264.0,876.0,897,1,39,89.0,5,0,0,0
2059,134500,5,528.0,943.0,943,1,40,323.0,5,0,132,0
2060,127000,5,386.0,955.0,955,1,41,0.0,6,0,0,0
2061,129000,5,450.0,894.0,894,1,39,0.0,5,1,0,0
2062,143500,6,528.0,660.0,1285,1,30,148.0,7,1,138,0
2063,129000,5,315.0,912.0,912,1,41,0.0,6,0,204,0
2064,187000,5,323.0,1240.0,1375,1,9,0.0,6,1,0,0
2065,158000,5,638.0,671.0,1567,3,11,356.0,11,1,128,570
2066,112000,5,576.0,816.0,1416,2,0,0.0,7,0,0,0
2067,165250,7,224.0,680.0,798,1,9,0.0,6,2,0,0
2068,150000,6,494.0,967.0,1299,1,12,0.0,6,1,81,0
2069,137000,5,303.0,1158.0,1176,1,9,340.0,6,2,0,0
2070,89500,4,460.0,0.0,998,1,57,0.0,5,0,0,0
2071,302000,7,739.0,1643.0,1824,2,5,351.0,5,2,380,48
2072,182000,6,552.0,1190.0,1522,2,23,136.0,7,1,0,77
2073,211000,6,521.0,1151.0,1164,2,18,268.0,8,1,0,228
2074,216000,5,576.0,409.0,1325,2,2,0.0,6,1,0,42
2075,130000,5,649.0,1073.0,1630,2,54,0.0,6,1,0,64
2076,109900,4,336.0,484.0,1242,1,57,0.0,4,0,0,0
2077,255000,6,527.0,1288.0,2422,3,13,300.0,6,2,0,63
2078,243000,6,576.0,1202.0,2158,2,6,0.0,7,1,0,29
2079,154000,6,332.0,988.0,988,1,53,0.0,6,0,366,0
2080,118000,5,399.0,864.0,864,1,49,0.0,6,0,0,0
2081,80000,4,308.0,0.0,943,1,13,0.0,5,0,0,0
2082,150000,4,0.0,1440.0,1440,2,30,0.0,8,0,321,0
2083,86000,4,0.0,528.0,605,1,5,0.0,5,0,0,0
2084,130000,5,264.0,1038.0,1038,2,23,149.0,5,0,0,105
2085,125000,5,256.0,1342.0,1342,1,56,0.0,7,0,0,0
2086,136500,5,253.0,1080.0,1080,1,13,0.0,7,1,0,0
2087,96000,4,280.0,951.0,986,2,57,0.0,7,0,0,0
2088,120000,5,252.0,0.0,1340,1,1,98.0,7,1,116,0
2089,228500,6,515.0,1105.0,1105,2,23,0.0,7,1,0,195
2090,179900,7,719.0,910.0,1442,2,16,0.0,6,1,0,244
2091,225000,7,746.0,700.0,1122,2,16,246.0,8,1,127,44
2092,301000,7,576.0,1502.0,1553,2,20,172.0,8,1,201,96
2093,238000,7,833.0,1104.0,912,2,16,0.0,8,1,72,192
2094,228500,7,575.0,807.0,1175,2,18,340.0,7,1,0,84
2095,220000,7,499.0,779.0,1029,2,6,0.0,7,1,202,93
2096,383970,7,792.0,1264.0,1282,2,0,220.0,10,1,120,184
2097,424870,8,1052.0,1466.0,1466,3,0,340.0,11,1,125,144
2098,250000,8,870.0,1643.0,1651,2,0,306.0,7,1,204,64
2099,360000,8,894.0,2140.0,2140,2,0,0.0,8,0,136,32
2100,279500,7,840.0,1494.0,1494,2,0,306.0,7,1,160,33
2101,200141,7,440.0,1316.0,1316,2,0,0.0,6,1,0,20
2102,246500,8,870.0,1643.0,1651,2,0,306.0,7,1,192,64
2103,276000,8,868.0,1482.0,1482,2,0,270.0,10,1,0,148
2104,203000,7,508.0,1274.0,1274,2,0,80.0,6,0,264,98
2105,155835,7,440.0,728.0,728,2,1,0.0,8,1,0,0
2106,194000,7,826.0,1240.0,1240,2,1,0.0,5,0,140,93
2107,195400,7,628.0,1208.0,1208,2,0,108.0,6,0,105,54
2108,217000,7,796.0,1546.0,1546,2,1,204.0,7,0,144,42
2109,212999,8,674.0,1489.0,1500,2,1,132.0,7,1,144,38
2110,175900,7,524.0,1270.0,1270,2,1,0.0,6,0,0,96
2111,191000,7,578.0,879.0,879,2,1,0.0,7,0,164,111
2112,176432,6,440.0,1314.0,1314,2,1,0.0,6,1,0,22
2113,277000,7,454.0,1157.0,1180,2,18,128.0,7,1,60,55
2114,207000,7,619.0,929.0,946,2,19,360.0,7,1,108,48
2115,277000,6,389.0,1444.0,1444,2,1,472.0,7,2,0,98
2116,240000,6,501.0,1580.0,1079,2,15,0.0,9,2,216,231
2117,187500,6,444.0,832.0,976,2,0,157.0,9,0,133,168
2118,279000,8,529.0,966.0,1743,0,31,0.0,5,2,646,0
2119,139500,5,747.0,1022.0,1022,1,13,0.0,6,0,0,0
2120,126000,5,299.0,990.0,990,1,13,0.0,5,0,0,64
2121,177500,6,521.0,1200.0,1200,2,12,0.0,6,0,0,26
2122,175000,6,497.0,635.0,646,2,1,0.0,6,0,142,54
2123,211000,6,546.0,794.0,882,2,9,0.0,7,0,0,36
2124,146000,5,384.0,990.0,990,1,13,0.0,5,0,256,0
2125,147900,5,242.0,1097.0,1097,1,11,0.0,6,0,306,0
2126,123600,4,0.0,990.0,990,1,12,0.0,5,0,0,0
2127,204750,6,684.0,824.0,905,2,10,0.0,7,0,0,162
2128,235500,7,597.0,988.0,988,2,8,0.0,7,1,202,123
2129,217000,7,534.0,853.0,853,2,8,290.0,7,1,0,74
2130,190550,7,517.0,845.0,845,2,6,0.0,7,0,0,103
2131,217500,7,486.0,985.0,985,2,7,144.0,7,1,193,96
2132,226000,7,558.0,1453.0,1479,2,4,167.0,7,0,144,29
2133,180000,7,500.0,840.0,840,2,4,101.0,8,0,144,68
2134,131000,5,440.0,864.0,894,1,33,0.0,5,0,0,0
2135,153500,5,370.0,1015.0,1025,2,31,113.0,6,1,127,0
2136,160000,5,576.0,995.0,1009,2,30,51.0,6,1,0,0
2137,134900,5,748.0,1040.0,1040,1,30,0.0,5,0,0,0
2138,130000,5,308.0,876.0,907,1,30,0.0,5,0,0,0
2139,120000,5,440.0,864.0,879,1,32,0.0,5,0,0,80
2140,112500,5,461.0,882.0,882,1,35,0.0,5,0,96,0
2141,122000,5,440.0,969.0,969,1,32,0.0,5,0,0,0
2142,127000,5,576.0,864.0,864,1,7,0.0,5,0,155,0
2143,117000,4,728.0,385.0,875,1,1,0.0,5,0,352,0
2144,305900,8,888.0,2000.0,2000,2,2,246.0,8,0,168,0
2145,228500,8,647.0,1284.0,1284,2,5,149.0,7,1,192,87
2146,270000,7,583.0,1673.0,1673,2,7,0.0,7,1,306,113
2147,192000,7,527.0,1459.0,1459,2,5,100.0,6,1,192,39
2148,213000,7,610.0,979.0,992,2,4,0.0,7,1,0,120
2149,200000,7,542.0,860.0,860,2,5,214.0,7,0,386,63
2150,267000,8,683.0,1028.0,1210,2,8,0.0,9,1,208,50
2151,228000,8,484.0,1556.0,1592,2,12,519.0,7,1,120,35
2152,275000,8,560.0,1531.0,1531,2,6,256.0,7,1,184,121
2153,211000,7,608.0,860.0,1212,2,5,254.0,7,2,225,32
2154,285000,9,702.0,1626.0,1668,2,5,215.0,7,1,257,45
2155,240000,8,556.0,1220.0,1220,2,11,438.0,8,1,0,65
2156,131500,6,420.0,848.0,848,1,4,170.0,3,0,140,0
2157,246900,8,482.0,1341.0,1341,1,7,158.0,5,1,240,84
2158,219500,7,434.0,847.0,847,2,3,0.0,8,1,100,48
2159,185000,7,531.0,1337.0,1337,2,4,0.0,6,0,0,39
2160,179400,7,552.0,738.0,738,2,0,0.0,7,0,0,35
2161,213500,7,639.0,939.0,939,2,1,0.0,8,0,144,53
2162,179600,7,626.0,1422.0,1422,2,3,106.0,7,0,192,60
2163,173500,7,578.0,1169.0,1190,2,2,0.0,5,0,100,41
2164,167840,6,437.0,1330.0,1330,2,0,0.0,6,1,0,23
2165,168675,7,484.0,738.0,738,2,1,0.0,7,1,100,30
2166,167000,5,400.0,768.0,768,2,2,0.0,6,0,0,40
2167,140000,5,461.0,1214.0,1214,1,42,0.0,6,0,0,0
2168,118500,5,384.0,936.0,936,1,40,162.0,4,1,405,0
2169,110000,4,520.0,1088.0,1088,1,44,20.0,4,0,0,0
2170,94750,4,432.0,960.0,960,1,42,48.0,6,0,120,0
2171,122000,5,576.0,901.0,901,1,57,0.0,7,1,0,0
2172,110000,6,622.0,1179.0,1179,1,47,198.0,5,0,0,0
2173,118500,6,0.0,816.0,816,1,17,104.0,5,0,0,32
2174,133500,6,528.0,960.0,1044,1,31,0.0,7,1,228,0
2175,148000,6,504.0,1143.0,1113,1,31,174.0,6,1,370,30
2176,141000,5,579.0,0.0,1100,2,28,0.0,11,0,0,0
2177,155000,5,430.0,1125.0,1125,1,0,0.0,5,0,80,64
2178,157000,5,450.0,1090.0,1090,1,1,0.0,5,0,0,49
2179,171500,5,489.0,734.0,734,2,1,0.0,6,0,0,85
2180,183850,10,1154.0,5095.0,5095,2,-2,1224.0,15,2,546,484
2181,184750,10,884.0,3138.0,3138,3,-1,762.0,11,1,208,406
2182,140000,6,525.0,547.0,1072,1,2,76.0,5,0,0,44
2183,131750,5,392.0,960.0,960,1,7,0.0,4,0,144,0
2184,61500,4,0.0,0.0,1152,2,52,128.0,6,0,0,0
2185,111000,4,248.0,864.0,948,1,53,132.0,5,0,0,0
2186,98500,5,0.0,1195.0,1195,2,57,0.0,8,0,118,0
2187,79000,3,0.0,544.0,774,1,1,0.0,6,0,0,0
2188,108500,6,216.0,660.0,740,1,12,0.0,4,1,0,0
2189,110000,4,400.0,894.0,894,1,53,0.0,5,0,0,0
2190,112000,4,384.0,560.0,796,1,7,0.0,6,0,168,24
2191,125000,4,355.0,768.0,768,1,52,0.0,4,1,0,0
2192,79275,4,528.0,864.0,864,1,52,0.0,5,0,196,0
2193,119000,4,280.0,948.0,948,1,53,0.0,5,1,0,36
2194,200000,6,0.0,1440.0,1440,2,12,0.0,14,0,0,110
2195,150000,5,0.0,1296.0,1296,2,57,0.0,12,0,0,742
2196,165000,6,180.0,602.0,900,1,11,0.0,7,2,96,0
2197,96500,5,200.0,768.0,789,1,57,0.0,5,0,0,0
2198,136500,5,352.0,1290.0,1422,1,57,0.0,6,0,0,0
2199,146500,6,240.0,651.0,759,2,2,0.0,8,1,216,0
2200,175000,5,240.0,731.0,981,1,57,252.0,7,2,0,0
2201,148500,7,216.0,531.0,567,1,12,0.0,5,1,0,0
2202,141500,6,228.0,585.0,851,1,57,0.0,7,1,184,0
2203,189950,7,216.0,912.0,912,1,9,0.0,7,1,0,240
2204,135000,6,225.0,686.0,686,1,16,0.0,6,1,0,0
2205,164000,7,240.0,918.0,918,2,57,0.0,7,2,0,0
2206,90350,5,352.0,440.0,694,1,5,0.0,4,1,0,0
2207,139000,5,552.0,661.0,661,2,4,0.0,8,1,242,0
2208,119750,5,240.0,920.0,954,1,57,0.0,5,1,0,0
2209,145000,6,492.0,979.0,979,2,57,423.0,8,0,0,0
2210,145000,5,871.0,1001.0,1001,2,57,0.0,8,0,0,0
2211,238000,7,264.0,851.0,867,2,15,0.0,8,1,291,0
2212,153500,5,400.0,0.0,1226,1,56,0.0,7,1,174,24
2213,239000,6,864.0,1370.0,1370,2,57,0.0,10,1,0,0
2214,359100,8,380.0,965.0,1940,2,9,0.0,10,2,0,0
2215,188000,4,231.0,930.0,1230,2,4,0.0,7,1,0,40
2216,220000,6,432.0,854.0,1096,1,57,480.0,7,1,0,0
2217,140000,5,528.0,728.0,760,2,57,0.0,5,0,0,0
2218,315000,8,440.0,853.0,1549,2,13,0.0,10,2,0,74
2219,259500,6,180.0,1028.0,1436,2,5,0.0,9,1,224,0
2220,257500,6,416.0,1477.0,1839,2,3,106.0,7,2,0,87
2221,219500,7,240.0,800.0,960,1,23,0.0,6,2,0,0
2222,217000,6,450.0,1809.0,2259,2,54,184.0,7,2,166,120
2223,201000,6,580.0,1560.0,1560,1,47,423.0,6,3,0,75
2224,215000,6,552.0,1488.0,1488,2,39,0.0,7,2,0,0
2225,123900,6,462.0,516.0,529,1,27,0.0,5,1,180,0
2226,170000,4,628.0,1680.0,1680,2,11,0.0,7,0,152,0
2227,200000,8,509.0,1004.0,1020,1,19,0.0,4,0,135,0
2228,198000,7,625.0,1696.0,1696,2,36,652.0,7,2,0,146
2230,315000,8,691.0,279.0,2726,2,21,0.0,6,1,216,64
2231,115000,5,0.0,793.0,997,2,2,0.0,7,0,0,0
2232,141000,6,720.0,720.0,720,1,57,0.0,6,0,0,0
2233,87000,5,360.0,720.0,803,1,57,0.0,5,0,0,0
2234,129850,5,0.0,936.0,936,2,4,0.0,6,0,0,0
2235,100000,4,264.0,732.0,772,1,57,0.0,4,0,0,0
2237,75200,5,100.0,816.0,816,1,57,0.0,5,0,0,0
2238,118400,6,308.0,1012.0,1012,1,57,0.0,6,1,0,22
2239,67000,5,338.0,961.0,1077,1,57,0.0,6,0,0,0
2240,152000,5,282.0,910.0,910,1,57,0.0,6,0,289,0
2241,68104,2,256.0,0.0,640,1,57,0.0,4,0,48,0
2242,119600,5,0.0,957.0,1034,2,1,0.0,9,0,0,0
2243,140000,4,720.0,1073.0,1073,1,27,0.0,6,0,0,444
2244,124900,5,216.0,837.0,1001,1,0,0.0,5,0,154,0
2245,375000,8,495.0,1573.0,1625,2,0,473.0,5,1,123,0
2246,235000,8,538.0,1573.0,1625,2,0,481.0,5,1,123,0
2247,183500,6,486.0,1001.0,1299,2,28,0.0,5,1,84,0
2248,156000,6,470.0,888.0,912,1,29,0.0,5,1,0,0
2249,134000,6,484.0,1084.0,1080,1,24,0.0,5,0,120,0
2250,215000,5,650.0,1441.0,1392,2,5,166.0,6,1,168,49
2251,245000,7,576.0,1409.0,1409,1,5,0.0,4,1,0,144
2252,210000,7,506.0,1454.0,1478,2,15,0.0,6,1,114,22
2253,148000,7,360.0,852.0,918,1,32,50.0,4,0,192,84
2254,143000,6,528.0,970.0,1026,1,33,0.0,5,1,193,0
2255,244000,7,512.0,1501.0,1501,2,20,352.0,5,2,240,0
2256,330000,7,286.0,1502.0,1502,1,9,239.0,5,1,0,0
2257,170000,5,308.0,1350.0,1328,1,48,0.0,5,2,0,104
2258,257000,6,461.0,585.0,2279,2,12,1224.0,7,1,274,0
2259,231713,7,433.0,1689.0,1689,2,0,0.0,7,0,100,39
2261,265900,8,472.0,1476.0,1484,2,1,32.0,6,1,120,33
2262,239000,8,722.0,1571.0,1571,2,0,80.0,7,1,100,36
2263,248900,8,870.0,1638.0,1646,2,0,274.0,6,1,192,80
2264,174000,7,528.0,1265.0,1240,2,22,0.0,6,0,232,0
2265,187500,7,400.0,1156.0,1187,2,16,117.0,7,1,168,36
2266,204000,6,422.0,872.0,888,2,10,42.0,7,0,144,122
2267,180500,8,471.0,1267.0,1312,2,6,86.0,5,0,256,28
2268,187500,7,438.0,868.0,1146,2,4,442.0,6,1,160,22
2269,282000,8,692.0,1922.0,1922,2,5,886.0,6,1,201,64
2270,178000,6,571.0,1491.0,1491,2,11,203.0,7,1,0,35
2271,270000,8,808.0,1616.0,1629,2,4,236.0,9,1,0,252
2272,279900,7,452.0,1122.0,1146,3,3,94.0,10,1,143,32
2273,186700,5,995.0,1572.0,1572,1,44,226.0,5,2,0,263
2274,283463,8,712.0,1732.0,1776,2,0,100.0,7,1,0,0
2275,392000,10,932.0,1824.0,1824,2,0,242.0,8,1,160,36
2276,281213,8,642.0,1094.0,1133,2,1,245.0,9,1,144,39
2277,147000,5,0.0,1120.0,1120,1,0,0.0,6,0,0,30
2278,130000,3,1041.0,0.0,2034,1,54,0.0,9,0,483,266
2279,140000,6,460.0,920.0,936,0,10,134.0,3,0,0,40
2280,132250,4,648.0,1064.0,1040,1,44,0.0,5,0,0,0
2281,143000,5,576.0,1632.0,1632,2,40,0.0,8,0,0,0
2282,168000,4,1356.0,1249.0,1622,1,32,149.0,7,1,439,0
2283,129900,5,572.0,1040.0,1060,1,31,0.0,6,1,100,110
2284,134000,5,528.0,1142.0,1142,1,31,0.0,6,1,536,90
2285,85500,4,253.0,546.0,546,1,35,0.0,5,0,0,0
2286,106500,4,297.0,530.0,530,1,37,0.0,4,0,112,97
2287,93900,4,0.0,546.0,546,1,37,189.0,5,0,0,64
2288,75000,4,286.0,546.0,546,1,37,80.0,6,0,0,0
2289,84500,4,0.0,630.0,630,1,37,0.0,3,0,0,0
2290,75190,4,286.0,546.0,546,1,31,0.0,6,0,0,0
2291,146800,6,539.0,1029.0,1062,1,31,0.0,5,2,120,0
2292,153500,5,678.0,923.0,1008,1,30,144.0,4,1,201,66
2293,188000,6,528.0,1244.0,1356,2,30,0.0,6,1,1424,0
2294,196000,5,672.0,1160.0,1676,1,13,0.0,6,2,690,90
2295,157000,5,531.0,716.0,716,1,30,0.0,6,1,0,136
2296,138000,5,0.0,796.0,796,1,36,0.0,5,0,129,0
2297,129500,5,624.0,768.0,768,1,37,0.0,5,0,104,0
2298,80000,4,444.0,1396.0,1608,1,46,198.0,6,0,152,38
2299,129500,4,360.0,845.0,845,1,1,0.0,4,0,0,0
2300,135000,5,502.0,1090.0,1178,1,4,0.0,6,0,0,44
2301,124500,5,264.0,816.0,816,1,25,0.0,5,0,168,0
2302,139000,5,264.0,816.0,816,1,24,0.0,4,0,330,0
2303,93500,5,0.0,974.0,974,1,15,0.0,5,0,0,28
2304,124500,5,288.0,864.0,887,1,23,0.0,5,0,140,0
2305,149900,6,452.0,1178.0,1293,2,52,28.0,5,0,280,0
2306,157500,6,313.0,1008.0,1024,1,50,244.0,5,2,0,0
2307,169000,5,963.0,1617.0,1797,1,49,302.0,7,1,0,0
2308,252000,6,550.0,1705.0,1390,1,49,902.0,4,2,0,189
2309,192100,7,506.0,1851.0,1851,2,37,434.0,8,1,0,146
2310,183500,6,400.0,813.0,813,2,8,0.0,6,1,421,72
2311,222000,7,642.0,964.0,993,2,9,285.0,8,1,0,0
2312,170000,6,423.0,781.0,781,2,11,0.0,7,1,0,84
2313,187500,6,409.0,691.0,691,2,10,0.0,6,1,315,44
2314,202000,6,443.0,821.0,821,2,10,0.0,7,1,286,116
2315,185000,6,413.0,802.0,802,2,9,0.0,8,1,95,75
2316,320000,7,576.0,1392.0,1392,2,0,456.0,9,1,239,132
2317,240000,7,690.0,1670.0,1670,2,0,27.0,7,1,144,60
2318,250000,8,527.0,1074.0,1074,2,1,216.0,7,1,0,119
2319,239900,8,800.0,893.0,901,2,1,0.0,8,1,0,116
2320,309000,7,773.0,1700.0,1700,2,0,248.0,9,1,237,38
2321,274725,7,422.0,868.0,887,2,0,0.0,9,1,0,100
2322,270000,8,618.0,2062.0,2079,2,12,0.0,9,0,168,12
2323,183500,6,402.0,1160.0,1169,2,12,112.0,6,1,0,26
2324,165600,6,420.0,697.0,697,2,12,112.0,6,1,190,63
2325,176500,7,462.0,935.0,955,2,8,0.0,8,1,0,28
2326,130000,8,461.0,1191.0,1204,2,19,0.0,5,0,120,70
2327,239000,7,504.0,1064.0,1064,2,19,0.0,5,1,441,35
2328,275000,8,564.0,1742.0,1742,2,21,0.0,5,1,114,28
2329,457347,9,670.0,1398.0,1414,3,0,600.0,11,1,182,37
2330,545224,10,758.0,1528.0,1528,3,0,662.0,10,1,204,34
2331,356383,9,675.0,1094.0,1102,2,0,184.0,11,1,246,39
2332,556581,9,716.0,1992.0,1992,3,0,208.0,11,1,214,108
2333,361919,8,666.0,1234.0,1264,2,0,466.0,10,1,324,100
2334,535000,10,736.0,1850.0,1850,2,0,734.0,11,1,250,0
2335,401179,9,660.0,1390.0,1390,3,0,550.0,10,1,272,102
2336,438780,10,641.0,1410.0,1426,3,0,1031.0,10,1,192,0
2337,169000,5,672.0,0.0,1547,2,56,0.0,7,1,120,144
2338,145000,5,572.0,1056.0,1056,1,51,0.0,5,0,264,0
2339,318000,9,517.0,1714.0,1714,2,1,230.0,7,1,156,55
2340,319000,8,758.0,1814.0,1826,2,0,238.0,7,1,180,75
2341,470000,9,722.0,1910.0,2000,2,1,420.0,8,2,351,102
2342,202500,7,440.0,1208.0,1621,2,8,0.0,8,0,108,45
2343,229000,7,786.0,1204.0,1377,2,18,178.0,9,0,0,0
2344,235000,7,539.0,795.0,1468,2,12,34.0,9,1,0,250
2345,190000,6,566.0,796.0,790,2,30,120.0,6,1,306,111
2346,169000,6,582.0,988.0,1102,1,26,130.0,5,1,140,22
2347,241500,7,604.0,1845.0,1872,2,18,102.0,6,1,197,39
2348,188900,7,482.0,945.0,945,2,28,68.0,8,1,400,105
2349,207500,6,612.0,1686.0,1686,2,26,157.0,7,1,384,131
2350,250000,7,564.0,1392.0,1392,3,28,184.0,12,2,0,112
2351,179900,6,434.0,713.0,811,2,31,0.0,6,1,209,208
2352,172000,7,596.0,1047.0,1083,1,30,252.0,5,1,444,0
2353,294323,7,541.0,960.0,960,2,0,0.0,8,1,0,246
2354,184500,6,485.0,675.0,1109,3,6,248.0,8,1,48,28
2355,153500,5,495.0,1056.0,1074,1,31,0.0,6,0,0,88
2356,162900,7,528.0,832.0,832,2,30,0.0,8,1,0,28
2357,181000,6,484.0,1040.0,1309,1,7,99.0,5,1,265,0
2358,155000,6,462.0,1103.0,1103,2,32,176.0,6,0,295,84
2359,138800,5,299.0,1096.0,1096,1,37,0.0,6,0,240,32
2360,116050,4,280.0,864.0,864,1,36,0.0,5,0,0,0
2361,88000,4,0.0,858.0,858,1,35,0.0,5,0,0,0
2362,97500,4,576.0,864.0,874,1,35,0.0,5,0,63,0
2363,190000,6,543.0,1487.0,1419,2,4,0.0,4,0,196,68
2364,105500,6,440.0,525.0,525,1,33,514.0,6,0,0,0
2365,125500,5,440.0,765.0,765,1,33,200.0,7,1,0,36
2366,83000,6,264.0,483.0,483,1,33,408.0,5,0,72,0
2367,116000,6,264.0,494.0,494,1,34,380.0,6,0,0,0
2368,91500,6,0.0,672.0,672,1,35,236.0,7,0,201,0
2369,118000,6,264.0,672.0,672,1,34,281.0,7,0,0,28
2370,89000,6,264.0,483.0,483,1,34,504.0,5,0,0,0
2371,108000,6,264.0,525.0,525,1,34,504.0,6,0,352,0
2372,94500,6,288.0,483.0,483,1,34,297.0,5,1,0,0
2373,146300,6,440.0,1069.0,1069,2,31,0.0,4,1,0,55
2374,145000,5,300.0,943.0,1387,1,31,0.0,6,1,0,0
2375,123000,5,288.0,864.0,900,1,39,0.0,6,1,175,144
2376,137500,7,319.0,1055.0,1055,2,30,0.0,4,0,0,29
2377,144000,6,460.0,855.0,855,2,30,0.0,6,1,0,28
2378,315000,9,770.0,1980.0,1980,2,1,66.0,8,1,194,45
2379,412083,9,831.0,1738.0,1738,2,0,215.0,11,1,0,0
2380,342643,9,840.0,1249.0,1249,3,0,370.0,9,0,240,154
2381,252000,8,880.0,1618.0,1618,2,2,232.0,6,1,0,0
2383,293000,7,874.0,1721.0,1740,2,0,206.0,8,0,0,43
2384,415000,9,1085.0,1868.0,1868,2,1,568.0,7,1,354,56
2385,326000,9,772.0,1833.0,1850,2,1,378.0,8,1,519,112
2386,325300,8,853.0,1158.0,1158,3,0,380.0,9,1,240,154
2387,309000,8,691.0,1117.0,1132,3,1,132.0,9,1,113,32
2388,300000,9,670.0,1090.0,1117,2,0,525.0,10,1,148,95
2389,275500,8,878.0,1030.0,1038,2,1,178.0,8,1,192,52
2390,338500,9,521.0,1606.0,1625,2,0,385.0,8,1,194,84
2391,345000,9,736.0,1175.0,1182,3,0,286.0,11,2,147,21
2393,298236,8,672.0,1054.0,1054,2,0,0.0,10,1,176,64
2394,329900,8,784.0,1524.0,1544,2,0,142.0,10,1,120,34
2395,360000,9,708.0,1896.0,1944,2,2,0.0,8,3,208,175
2396,281000,8,753.0,1085.0,1120,2,0,788.0,8,1,177,74
2397,372397,9,925.0,1792.0,1792,2,0,430.0,6,1,204,49
2398,378000,9,816.0,1780.0,1780,2,1,674.0,7,1,144,68
2399,374000,9,874.0,1792.0,1792,2,2,562.0,6,1,206,49
2400,437154,9,706.0,1848.0,1848,2,0,870.0,10,2,0,0
2401,275000,8,736.0,1058.0,1058,2,1,280.0,8,1,179,60
2402,279000,8,746.0,1420.0,1426,2,2,112.0,9,1,168,127
2403,185850,7,484.0,1364.0,1364,2,1,240.0,6,1,192,36
2404,282500,9,556.0,1560.0,1565,2,1,278.0,6,1,196,56
2405,202500,7,474.0,1368.0,1368,2,0,94.0,6,1,132,35
2406,202665,7,474.0,1368.0,1368,2,0,94.0,6,1,132,35
2407,332200,9,899.0,1686.0,1686,2,0,518.0,6,1,266,100
2408,310090,9,575.0,1666.0,1666,2,0,572.0,6,1,228,75
2409,171750,7,478.0,1405.0,1405,2,3,163.0,6,1,148,36
2410,169990,6,397.0,1316.0,1316,2,0,0.0,6,1,100,0
2411,170440,6,390.0,728.0,728,2,0,0.0,8,1,0,24
2412,169985,7,440.0,738.0,738,2,0,0.0,8,0,0,32
2413,179665,7,426.0,654.0,664,2,0,0.0,7,1,100,24
2414,219210,7,660.0,879.0,879,2,0,0.0,9,1,100,17
2415,174190,6,427.0,1326.0,1326,2,0,0.0,6,0,100,0
2416,172785,6,429.0,728.0,728,2,0,0.0,8,0,0,0
2417,258000,8,632.0,1052.0,1052,2,1,236.0,9,1,120,46
2418,185101,7,440.0,738.0,738,2,0,0.0,8,0,100,32
2419,210250,7,437.0,1220.0,1364,2,0,14.0,6,1,100,16
2420,234000,7,420.0,1374.0,1557,2,2,18.0,7,1,143,20
